protein_id	node_id	component_id	sequence_length	length_stratum	level	truth_labels	predicted_label	state	library_match	saved_union_match	top50_match	siteguard_concordant	winner_source_row	winner_reference	winner_activity	winner_score	best_matching_score	top_score_tied_activity_rows	top_score_tied_labels	top_score_has_matching_label	first_matching_rrf_rank	top50_activity_rows	top50_reference_proteins	clean_concordant
Q10028	38127	846	1140	GT_1022	EC_L4	"[""4.6.1.2""]"	4.6.1.1	CALIBRATED_TIE_LOSS	1	1	1	0	2341272	O07732	O07732::RAW::RHEA:15389::2	0.24014673	0.24014673	12	3	1	1.0	72	50	1
Q110H1	115967	185	1102	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2344555	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	70	50	1
Q110H1	115967	185	1102	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2344503	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	70	50	1
Q11HB3	70658	185	1379	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2349213	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	62	50	1
Q11HB3	70658	185	1379	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2349241	Q5GRY9	Q5GRY9::RAW::RHEA-COMP:14527::1	0.9843206	0.9843206	1	1	1	1.0	62	50	1
Q11QA5	10525	185	1291	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2353105	P41558	P41558::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	1	1	1	1.0	70	50	1
Q11QA5	10525	185	1291	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2353009	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	70	50	1
Q123G3	49840	185	1370	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2357314	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	71	50	1
Q123G3	49840	185	1370	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2357286	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	5	1	1	1.0	71	50	1
Q12572	74718	74718	1391	GT_1022	EC_L3	"[""1.2.1""]"	6.2.1	STRICT_SCORE_LOSS	1	1	1	0	2357744	A0A5N6TQN5	A0A5N6TQN5::RAW::RHEA-COMP:14102::1	0.44953153	0.42351225	20	3	0	9.0	83	50	0
Q12572	74718	74718	1391	GT_1022	EC_L4	"[""1.2.1.31"", ""1.2.1.95""]"	2.3.1.329	ABSENT_FROM_SAVED_UNION	1	0	0	0	2357797	P0DX16	P0DX16::RAW::RHEA-COMP:11480::6	0.24293785		1	1	0		83	50	0
Q12SW6	50694	185	1343	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2366237	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q12SW6	50694	185	1343	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2366193	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	63	50	1
Q134R8	102975	185	1374	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2370329	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	69	50	1
Q134R8	102975	185	1374	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2370287	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	69	50	1
Q13TG2	77121	185	1368	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2375789	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	83	50	1
Q13TG2	77121	185	1368	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2375694	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	83	50	1
Q14FG5	58957	185	1070	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2380410	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	56	50	1
Q14FG5	58957	185	1070	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2380388	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	56	50	1
Q14JT5	147796	185	1358	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2384041	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q14JT5	147796	185	1358	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2384017	P68694	P68694::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	63	50	1
Q15YB1	147038	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2390103	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	69	50	1
Q15YB1	147038	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2390006	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	69	50	1
Q160X7	6025	185	1378	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2392159	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	76	50	1
Q160X7	6025	185	1378	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2392069	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	76	50	1
Q18331	56909	846	1168	GT_1022	EC_L3	"[""4.6.1""]"	2.7.11	CALIBRATED_TIE_LOSS	1	1	1	0	2403575	O22558	O22558::RAW::RHEA-COMP:11060::2	0.44953153	0.44953153	4	2	1	1.0	75	50	1
Q18331	56909	846	1168	GT_1022	EC_L4	"[""4.6.1.2""]"	2.7.7.85	STRICT_SCORE_LOSS	1	1	1	0	2403614	P51829	P51829::RAW::RHEA:35655::2	0.6625	0.2641844	1	1	0	1.0	75	50	1
Q18CF1	149629	185	1238	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2406511	O27123	O27123::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	64	50	1
Q18CF1	149629	185	1238	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2406459	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	64	50	1
Q19192	131888	131888	1077	GT_1022	EC_L3	"[""2.7.11""]"	2.7.10	CALIBRATED_TIE_LOSS	1	1	1	0	2408595	Q03963	Q03963::RAW::RHEA-COMP:10136::3	0.44953153	0.44953153	8	2	1	1.0	99	50	1
Q19192	131888	131888	1077	GT_1022	EC_L4	"[""2.7.11.1""]"	2.7.11.25	CALIBRATED_TIE_LOSS	1	1	1	0	2408510	F4HRJ4	F4HRJ4::RAW::RHEA-COMP:11060::2	0.24014673	0.24014673	44	5	1	1.0	99	50	1
Q19768	846	846	1028	GT_1022	EC_L3	"[""4.6.1""]"	2.7.11	CALIBRATED_TIE_LOSS	1	1	1	0	2409646	Q8RWL6	Q8RWL6::RAW::RHEA-COMP:11060::2	0.44953153	0.44953153	3	2	1	1.0	73	50	1
Q19768	846	846	1028	GT_1022	EC_L4	"[""4.6.1.2""]"	4.6.1.2	CONCORDANT_TOP1	1	1	1	1	2409703	Q9VEU5	Q9VEU5::RAW::RHEA:13665::1	0.2641844	0.2641844	1	1	1	1.0	73	50	1
Q19V98	76455	185	1088	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2410223	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	53	50	1
Q19V98	76455	185	1088	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2410042	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	53	50	1
Q1ACN6	11651	185	1074	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2410862	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	69	50	1
Q1ACN6	11651	185	1074	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2410700	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	69	50	1
Q1AU22	164330	185	1141	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2411514	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	61	50	1
Q1AU22	164330	185	1141	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2411455	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	61	50	1
Q1BDF0	70511	185	1172	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2417586	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9714286	0.9714286	1	1	1	1.0	58	50	1
Q1BDF0	70511	185	1172	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2417504	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98418623	0.98418623	1	1	1	1.0	58	50	1
Q1BRU0	67514	185	1368	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2419506	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	64	50	1
Q1BRU0	67514	185	1368	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2419406	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	64	50	1
Q1C1U1	20421	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2424055	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	67	50	1
Q1C1U1	20421	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2424047	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q1CN78	20421	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2434667	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	67	50	1
Q1CN78	20421	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2434659	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q1D7U3	86324	185	1408	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2440452	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	64	50	1
Q1D7U3	86324	185	1408	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2440399	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	64	50	1
Q1GBM5	134424	185	1221	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2445427	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	64	50	1
Q1GBM5	134424	185	1221	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2445408	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
Q1GK49	128568	185	1379	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2449684	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	68	50	1
Q1GK49	128568	185	1379	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2449636	O27123	O27123::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	68	50	1
Q1GT23	101451	185	1392	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2451356	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	65	50	1
Q1GT23	101451	185	1392	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2451399	Q5GRY9	Q5GRY9::RAW::RHEA-COMP:14527::1	0.98745084	0.98745084	1	1	1	1.0	65	50	1
Q1H4P4	57862	185	1390	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2458025	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	2	1	1	1.0	80	50	1
Q1H4P4	57862	185	1390	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2458092	Q5GRY9	Q5GRY9::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	80	50	1
Q1IFX3	102717	185	1357	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2462312	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	71	50	1
Q1IFX3	102717	185	1357	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2462230	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	71	50	1
Q1IHH4	6722	185	1489	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2462649	P09844	P09844::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	61	50	1
Q1IHH4	6722	185	1489	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2462649	P09844	P09844::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	61	50	1
Q1J0P6	68366	185	1152	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2470254	P41558	P41558::RAW::RHEA-COMP:14527::1	0.9918033	0.9918033	1	1	1	1.0	62	50	1
Q1J0P6	68366	185	1152	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2470258	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	62	50	1
Q1J8X1	18306	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2474454	P41558	P41558::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	1	1	1	1.0	64	50	1
Q1J8X1	18306	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2474441	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
Q1JE20	18306	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2477731	P41558	P41558::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	1	1	1	1.0	64	50	1
Q1JE20	18306	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2477718	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
Q1JJ23	705	185	1188	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2481076	P41558	P41558::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	1	1	1	1.0	58	50	1
Q1JJ23	705	185	1188	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2481067	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	58	50	1
Q1JNX8	153190	185	1197	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2484848	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	62	50	1
Q1JNX8	153190	185	1197	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2484806	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	62	50	1
Q1KVS9	28760	716	419	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	2485531	Q5KWZ3	Q5KWZ3::RAW::RHEA:19669::1	0.33533946	0.33533946	1	1	1	1.0	67	50	1
Q1KVS9	28760	716	419	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.n1	STRICT_SCORE_LOSS	1	1	1	0	2485531	Q5KWZ3	Q5KWZ3::RAW::RHEA:19669::1	0.24014673	0.031835206	1	1	0	1.0	67	50	1
Q1KXX2	94862	185	1060	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2485870	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	65	50	1
Q1KXX2	94862	185	1060	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2485833	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	65	50	1
Q1KZ59	172025	172025	2512	GT_1022	EC_L3	"[""2.7.7"", ""3.6.4""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2486052	O71189	O71189::RAW::RHEA-COMP:14527::1	0.44953153	0.44953153	12	1	1	1.0	63	50	0
Q1KZ59	172025	172025	2512	GT_1022	EC_L4	"[""2.7.7.48"", ""3.6.4.13""]"	2.7.7.48	CONCORDANT_TOP1	1	1	1	1	2486052	O71189	O71189::RAW::RHEA-COMP:14527::1	1.0	1.0	2	1	1	1.0	63	50	0
Q1LI20	66550	185	1368	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2486669	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	56	50	1
Q1LI20	66550	185	1368	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2486672	Q5GRY9	Q5GRY9::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	56	50	1
Q1LSX7	85675	185	1340	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2491646	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q1LSX7	85675	185	1340	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2491546	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	63	50	1
Q1MIE9	17251	185	1379	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2496117	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	69	50	1
Q1MIE9	17251	185	1379	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2496004	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	69	50	1
Q1MPW8	109031	185	1373	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2498836	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	57	50	1
Q1MPW8	109031	185	1373	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2498836	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	57	50	1
Q1Q8P9	135268	185	1372	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2503579	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	61	50	1
Q1Q8P9	135268	185	1372	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2503533	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	61	50	1
Q1QN44	27505	185	1380	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2509371	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	66	50	1
Q1QN44	27505	185	1380	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2509323	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	66	50	1
Q1R0I2	59341	185	1358	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2515711	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	75	50	1
Q1R0I2	59341	185	1358	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2515609	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	75	50	1
Q1R5V3	134697	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2517785	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
Q1R5V3	134697	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2517689	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q1RHD0	119040	185	1372	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2523011	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
Q1RHD0	119040	185	1372	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2522938	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q1WVA5	4726	185	1199	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2529076	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	57	50	1
Q1WVA5	4726	185	1199	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2528993	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	57	50	1
Q1XDN5	16480	185	1143	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2530086	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	56	50	1
Q1XDN5	16480	185	1143	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2529893	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	56	50	1
Q20EX1	77687	185	1416	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2531199	P09844	P09844::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	65	50	1
Q20EX1	77687	185	1416	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2531200	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	65	50	1
Q211D8	174746	185	1373	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	2532772	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	67	50	1
Q211D8	174746	185	1373	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	2532717	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q211E6	26024	716	396	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	2532849	A6L744	A6L744::RAW::RHEA:19669::1	0.33533946	0.33533946	1	1	1	1.0	59	50	1
Q211E6	26024	716	396	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.n1	STRICT_SCORE_LOSS	1	1	1	0	2532849	A6L744	A6L744::RAW::RHEA:19669::1	0.24014673	0.047986075	1	1	0	1.0	59	50	1
