protein_id	level	budget	component_id	length_stratum	candidate_rows	candidate_labels	matching_candidate	raw_top_rows	raw_top_labels	calibrated_top_rows	calibrated_top_labels	raw_levels_in_calibrated_top	top_set_expanded	raw_winner_row	calibrated_winner_row	raw_winner_label	calibrated_winner_label	winner_row_changed	winner_label_changed	raw_concordant	calibrated_concordant	raw_only_concordant	calibrated_only_concordant	calibrated_tie_loss	raw_tie_loss	monotonicity_violations
P47767	EC_L4	25	185	GT_1022	25	12	1	1	1	1	1	1	0	2017842	2017842	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47767	EC_L4	50	185	GT_1022	62	33	1	1	1	1	1	1	0	2017842	2017842	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47767	EC_L4	ALL	185	GT_1022	302	175	1	1	1	1	1	1	0	2017842	2017842	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47768	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	2018274	2018274	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P47768	EC_L3	25	185	GT_1022	27	11	1	1	1	1	1	1	0	2018274	2018274	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P47768	EC_L3	50	185	GT_1022	58	27	1	1	1	1	1	1	0	2018274	2018274	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P47768	EC_L3	ALL	185	GT_1022	213	56	1	1	1	1	1	1	0	2018274	2018274	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P47768	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	2018136	2018136	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47768	EC_L4	25	185	GT_1022	27	12	1	1	1	1	1	1	0	2018136	2018136	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47768	EC_L4	50	185	GT_1022	58	38	1	1	1	1	1	1	0	2018136	2018136	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P47768	EC_L4	ALL	185	GT_1022	213	109	1	1	1	1	1	1	0	2018136	2018136	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P48119	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	2019278	2019278	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P48119	EC_L3	25	185	GT_1022	26	10	1	1	1	1	1	1	0	2019278	2019278	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P48119	EC_L3	50	185	GT_1022	55	28	1	1	1	1	1	1	0	2019278	2019278	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P48119	EC_L3	ALL	185	GT_1022	283	86	1	1	1	1	1	1	0	2019278	2019278	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P48119	EC_L4	10	185	GT_1022	10	2	1	1	1	2	1	2	1	2019186	2019186	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P48119	EC_L4	25	185	GT_1022	26	10	1	1	1	2	1	2	1	2019186	2019186	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P48119	EC_L4	50	185	GT_1022	55	31	1	1	1	2	1	2	1	2019186	2019186	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P48119	EC_L4	ALL	185	GT_1022	283	166	1	1	1	2	1	2	1	2019186	2019186	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P48424	EC_L3	10	335	LE_1022	13	8	0	1	1	1	1	1	0	2021547	2021547	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48424	EC_L3	25	335	LE_1022	41	17	0	1	1	1	1	1	0	2021547	2021547	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48424	EC_L3	50	335	LE_1022	72	35	0	1	1	1	1	1	0	2021547	2021547	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48424	EC_L3	ALL	335	LE_1022	257	79	1	1	1	1	1	1	0	2021547	2021547	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48424	EC_L4	10	335	LE_1022	13	8	0	1	1	1	1	1	0	2021547	2021547	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
P48424	EC_L4	25	335	LE_1022	41	22	0	1	1	1	1	1	0	2021547	2021547	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
P48424	EC_L4	50	335	LE_1022	72	48	0	1	1	1	1	1	0	2021547	2021547	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
P48424	EC_L4	ALL	335	LE_1022	257	165	0	1	1	1	1	1	0	2021547	2021547	2.7.1.150	2.7.1.150	0	0	0	0	0	0	0	0	0
P48425	EC_L3	10	335	LE_1022	16	7	0	1	1	1	1	1	0	2021800	2021800	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48425	EC_L3	25	335	LE_1022	35	20	0	1	1	1	1	1	0	2021800	2021800	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48425	EC_L3	50	335	LE_1022	77	34	0	1	1	1	1	1	0	2021800	2021800	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48425	EC_L3	ALL	335	LE_1022	240	74	0	1	1	1	1	1	0	2021800	2021800	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P48425	EC_L4	10	335	LE_1022	16	9	0	1	1	1	1	1	0	2021749	2021749	2.7.7.101	2.7.7.101	0	0	0	0	0	0	0	0	0
P48425	EC_L4	25	335	LE_1022	35	27	0	1	1	1	1	1	0	2021742	2021742	2.7.7.6	2.7.7.6	0	0	0	0	0	0	0	0	0
P48425	EC_L4	50	335	LE_1022	77	50	0	1	1	1	1	1	0	2021742	2021742	2.7.7.6	2.7.7.6	0	0	0	0	0	0	0	0	0
P48425	EC_L4	ALL	335	LE_1022	240	156	0	1	1	1	1	1	0	2021742	2021742	2.7.7.6	2.7.7.6	0	0	0	0	0	0	0	0	0
P49410	EC_L3	10	716	LE_1022	10	5	1	1	1	2	1	2	1	2024182	2024182	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P49410	EC_L3	25	716	LE_1022	29	19	1	1	1	2	1	2	1	2024182	2024182	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P49410	EC_L3	50	716	LE_1022	61	34	1	1	1	2	1	2	1	2024182	2024182	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P49410	EC_L3	ALL	716	LE_1022	79	39	1	1	1	2	1	2	1	2024182	2024182	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P49410	EC_L4	10	716	LE_1022	10	7	1	1	1	2	2	2	1	2024182	2024182	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P49410	EC_L4	25	716	LE_1022	29	24	1	1	1	2	2	2	1	2024182	2024182	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P49410	EC_L4	50	716	LE_1022	61	50	1	1	1	2	2	2	1	2024182	2024182	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P49410	EC_L4	ALL	716	LE_1022	79	64	1	1	1	2	2	2	1	2024182	2024182	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P49466	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	2024981	2024981	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P49466	EC_L3	25	185	GT_1022	30	13	1	1	1	1	1	1	0	2024981	2024981	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P49466	EC_L3	50	185	GT_1022	68	29	1	1	1	1	1	1	0	2024981	2024981	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P49466	EC_L3	ALL	185	GT_1022	259	77	1	1	1	1	1	1	0	2024981	2024981	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P49466	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	2025086	2024923	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
P49466	EC_L4	25	185	GT_1022	30	15	1	1	1	3	1	3	1	2025086	2024923	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
P49466	EC_L4	50	185	GT_1022	68	38	1	1	1	3	1	3	1	2025086	2024923	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
P49466	EC_L4	ALL	185	GT_1022	259	158	1	1	1	3	1	3	1	2025086	2024923	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
P50016	EC_L3	10	335	LE_1022	14	6	0	1	1	1	1	1	0	2026647	2026647	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P50016	EC_L3	25	335	LE_1022	34	17	0	1	1	1	1	1	0	2026647	2026647	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P50016	EC_L3	50	335	LE_1022	77	35	0	1	1	1	1	1	0	2026647	2026647	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P50016	EC_L3	ALL	335	LE_1022	184	67	0	1	1	1	1	1	0	2026647	2026647	2.7.1	2.7.1	0	0	0	0	0	0	0	0	0
P50016	EC_L4	10	335	LE_1022	14	7	0	1	1	1	1	1	0	2026749	2026749	2.7.11.1	2.7.11.1	0	0	0	0	0	0	0	0	0
P50016	EC_L4	25	335	LE_1022	34	25	0	1	1	1	1	1	0	2026749	2026749	2.7.11.1	2.7.11.1	0	0	0	0	0	0	0	0	0
P50016	EC_L4	50	335	LE_1022	77	51	0	1	1	1	1	1	0	2026749	2026749	2.7.11.1	2.7.11.1	0	0	0	0	0	0	0	0	0
P50016	EC_L4	ALL	335	LE_1022	184	130	0	1	1	1	1	1	0	2026749	2026749	2.7.11.1	2.7.11.1	0	0	0	0	0	0	0	0	0
P50372	EC_L3	10	716	LE_1022	11	5	1	1	1	2	2	2	1	2027748	2027748	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P50372	EC_L3	25	716	LE_1022	31	16	1	1	1	2	2	2	1	2027748	2027748	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P50372	EC_L3	50	716	LE_1022	69	31	1	1	1	2	2	2	1	2027748	2027748	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P50372	EC_L3	ALL	716	LE_1022	115	45	1	1	1	2	2	2	1	2027748	2027748	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
P50372	EC_L4	10	716	LE_1022	11	6	1	1	1	2	2	2	1	2027748	2027748	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P50372	EC_L4	25	716	LE_1022	31	23	1	1	1	2	2	2	1	2027748	2027748	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P50372	EC_L4	50	716	LE_1022	69	52	1	1	1	2	2	2	1	2027748	2027748	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P50372	EC_L4	ALL	716	LE_1022	115	83	1	1	1	2	2	2	1	2027748	2027748	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
P50546	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	2028536	2028536	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P50546	EC_L3	25	185	GT_1022	27	9	1	1	1	2	1	2	1	2028536	2028536	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P50546	EC_L3	50	185	GT_1022	56	24	1	1	1	2	1	2	1	2028536	2028536	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P50546	EC_L3	ALL	185	GT_1022	252	75	1	1	1	2	1	2	1	2028536	2028536	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P50546	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	2028517	2028517	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P50546	EC_L4	25	185	GT_1022	27	10	1	1	1	1	1	1	0	2028517	2028517	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P50546	EC_L4	50	185	GT_1022	56	30	1	1	1	1	1	1	0	2028517	2028517	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P50546	EC_L4	ALL	185	GT_1022	252	138	1	1	1	1	1	1	0	2028517	2028517	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P51252	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	2031554	2031554	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P51252	EC_L3	25	185	GT_1022	27	13	1	1	1	1	1	1	0	2031554	2031554	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P51252	EC_L3	50	185	GT_1022	64	31	1	1	1	1	1	1	0	2031554	2031554	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P51252	EC_L3	ALL	185	GT_1022	316	82	1	1	1	1	1	1	0	2031554	2031554	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
P51252	EC_L4	10	185	GT_1022	10	3	1	1	1	2	1	2	1	2031435	2031435	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P51252	EC_L4	25	185	GT_1022	27	16	1	1	1	2	1	2	1	2031435	2031435	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P51252	EC_L4	50	185	GT_1022	64	36	1	1	1	2	1	2	1	2031435	2031435	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P51252	EC_L4	ALL	185	GT_1022	316	165	1	1	1	2	1	2	1	2031435	2031435	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
P51839	EC_L3	10	846	GT_1022	11	3	1	1	1	1	1	1	0	2032922	2032922	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51839	EC_L3	25	846	GT_1022	35	3	1	1	1	1	1	1	0	2032922	2032922	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51839	EC_L3	50	846	GT_1022	75	4	1	1	1	6	2	6	1	2032781	2032757	2.7.10	2.7.11	1	1	0	0	0	0	0	0	0
P51839	EC_L3	ALL	846	GT_1022	290	5	1	1	1	1	1	1	0	2032815	2032815	2.3.2	2.3.2	0	0	0	0	0	0	0	0	0
P51839	EC_L4	10	846	GT_1022	11	4	1	1	1	5	2	5	1	2032774	2032700	4.6.1.2	2.7.10.2	1	1	1	0	1	0	1	0	0
P51839	EC_L4	25	846	GT_1022	35	6	1	1	1	5	2	5	1	2032774	2032700	4.6.1.2	2.7.10.2	1	1	1	0	1	0	1	0	0
P51839	EC_L4	50	846	GT_1022	75	7	1	1	1	1	1	1	0	2032764	2032764	2.3.2.27	2.3.2.27	0	0	0	0	0	0	0	0	0
P51839	EC_L4	ALL	846	GT_1022	290	18	1	1	1	1	1	1	0	2032764	2032764	2.3.2.27	2.3.2.27	0	0	0	0	0	0	0	0	0
P51840	EC_L3	10	846	GT_1022	13	2	1	1	1	1	1	1	0	2033053	2033053	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51840	EC_L3	25	846	GT_1022	38	3	1	1	1	1	1	1	0	2033053	2033053	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51840	EC_L3	50	846	GT_1022	76	3	1	1	1	6	3	6	1	2033196	2033003	4.6.1	4.6.1	1	0	1	1	0	0	0	0	0
P51840	EC_L3	ALL	846	GT_1022	284	5	1	1	1	6	3	6	1	2033196	2033003	4.6.1	4.6.1	1	0	1	1	0	0	0	0	0
P51840	EC_L4	10	846	GT_1022	13	3	1	1	1	4	1	4	1	2033053	2033053	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51840	EC_L4	25	846	GT_1022	38	6	1	1	1	4	1	4	1	2033053	2033053	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51840	EC_L4	50	846	GT_1022	76	9	1	1	1	2	1	2	1	2033196	2033003	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P51840	EC_L4	ALL	846	GT_1022	284	19	1	1	1	2	1	2	1	2033196	2033003	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P51841	EC_L3	10	846	GT_1022	12	2	1	1	1	6	2	6	1	2033492	2033253	4.6.1	2.7.11	1	1	1	0	1	0	1	0	0
P51841	EC_L3	25	846	GT_1022	34	3	1	1	1	1	1	1	0	2033363	2033363	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51841	EC_L3	50	846	GT_1022	73	3	1	1	1	6	3	6	1	2033363	2033274	4.6.1	2.7.10	1	1	1	0	1	0	1	0	0
P51841	EC_L3	ALL	846	GT_1022	294	6	1	1	1	12	3	12	1	2033363	2033245	4.6.1	2.7.11	1	1	1	0	1	0	1	0	0
P51841	EC_L4	10	846	GT_1022	12	3	1	1	1	7	3	7	1	2033346	2033253	4.6.1.2	2.7.11.1	1	1	1	0	1	0	1	0	0
P51841	EC_L4	25	846	GT_1022	34	7	1	1	1	1	1	1	0	2033363	2033363	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51841	EC_L4	50	846	GT_1022	73	8	1	1	1	1	1	1	0	2033363	2033363	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51841	EC_L4	ALL	846	GT_1022	294	20	1	1	1	1	1	1	0	2033363	2033363	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51842	EC_L3	10	846	GT_1022	11	3	1	1	1	1	1	1	0	2033793	2033793	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51842	EC_L3	25	846	GT_1022	33	4	1	1	1	1	1	1	0	2033657	2033657	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P51842	EC_L3	50	846	GT_1022	71	4	1	1	1	8	3	8	1	2033657	2033510	4.6.1	2.7.10	1	1	1	0	1	0	1	0	0
P51842	EC_L3	ALL	846	GT_1022	297	5	1	1	1	11	3	11	1	2033657	2033510	4.6.1	2.7.10	1	1	1	0	1	0	1	0	0
P51842	EC_L4	10	846	GT_1022	11	4	1	1	1	4	2	4	1	2033642	2033627	4.6.1.2	4.6.1.1	1	1	1	0	1	0	1	0	0
P51842	EC_L4	25	846	GT_1022	33	7	1	1	1	1	1	1	0	2033657	2033657	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51842	EC_L4	50	846	GT_1022	71	9	1	1	1	1	1	1	0	2033657	2033657	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P51842	EC_L4	ALL	846	GT_1022	297	18	1	1	1	1	1	1	0	2033657	2033657	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P52340	EC_L3	10	3534	GT_1022	12	4	1	1	1	2	1	2	1	2035030	2035030	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52340	EC_L3	25	3534	GT_1022	38	15	1	1	1	2	1	2	1	2035030	2035030	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52340	EC_L3	50	3534	GT_1022	74	28	1	1	1	2	1	2	1	2035030	2035030	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52340	EC_L3	ALL	3534	GT_1022	75	28	1	1	1	2	1	2	1	2035030	2035030	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52340	EC_L4	10	3534	GT_1022	12	4	1	1	1	2	1	2	1	2035030	2035030	3.4.19.12	3.4.19.12	0	0	1	1	0	0	0	0	0
P52340	EC_L4	25	3534	GT_1022	38	20	1	1	1	2	1	2	1	2035030	2035030	3.4.19.12	3.4.19.12	0	0	1	1	0	0	0	0	0
P52340	EC_L4	50	3534	GT_1022	74	43	1	1	1	2	1	2	1	2035030	2035030	3.4.19.12	3.4.19.12	0	0	1	1	0	0	0	0	0
P52340	EC_L4	ALL	3534	GT_1022	75	44	1	1	1	2	1	2	1	2035030	2035030	3.4.19.12	3.4.19.12	0	0	1	1	0	0	0	0	0
P52362	EC_L3	10	3534	GT_1022	11	3	1	1	1	1	1	1	0	2035100	2035100	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52362	EC_L3	25	3534	GT_1022	31	17	1	1	1	1	1	1	0	2035100	2035100	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52362	EC_L3	50	3534	GT_1022	66	30	1	1	1	1	1	1	0	2035100	2035100	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52362	EC_L3	ALL	3534	GT_1022	71	32	1	1	1	1	1	1	0	2035100	2035100	3.4.19	3.4.19	0	0	1	1	0	0	0	0	0
P52362	EC_L4	10	3534	GT_1022	11	3	1	1	1	2	1	2	1	2035120	2035100	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
P52362	EC_L4	25	3534	GT_1022	31	17	1	1	1	2	1	2	1	2035120	2035100	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
P52362	EC_L4	50	3534	GT_1022	66	44	1	1	1	2	1	2	1	2035120	2035100	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
P52362	EC_L4	ALL	3534	GT_1022	71	47	1	1	1	2	1	2	1	2035120	2035100	3.4.19.12	3.4.19.12	1	0	1	1	0	0	0	0	0
P52785	EC_L3	10	846	GT_1022	11	2	1	1	1	1	1	1	0	2036191	2036191	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P52785	EC_L3	25	846	GT_1022	36	3	1	1	1	1	1	1	0	2036191	2036191	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P52785	EC_L3	50	846	GT_1022	75	3	1	1	1	4	3	4	1	2036284	2036172	2.7.10	2.7.11	1	1	0	0	0	0	1	0	0
P52785	EC_L3	ALL	846	GT_1022	295	5	1	1	1	4	3	4	1	2036284	2036172	2.7.10	2.7.11	1	1	0	0	0	0	1	0	0
P52785	EC_L4	10	846	GT_1022	11	3	1	1	1	6	1	6	1	2036191	2036118	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P52785	EC_L4	25	846	GT_1022	36	7	1	1	1	6	1	6	1	2036191	2036118	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P52785	EC_L4	50	846	GT_1022	75	7	1	1	1	9	2	9	1	2036191	2036056	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P52785	EC_L4	ALL	846	GT_1022	295	20	1	1	1	9	2	9	1	2036191	2036056	4.6.1.2	4.6.1.2	1	0	1	1	0	0	0	0	0
P53318	EC_L3	10	526	LE_1022	18	5	1	1	1	5	2	5	1	2037012	2036875	1.14.13	1.14.13	1	0	0	0	0	0	0	0	0
P53318	EC_L3	25	526	LE_1022	44	14	1	1	1	5	1	5	1	2036924	2036924	1.14.13	1.14.13	0	0	0	0	0	0	0	0	0
P53318	EC_L3	50	526	LE_1022	82	20	1	1	1	1	1	1	0	2036842	2036842	2.1.1	2.1.1	0	0	0	0	0	0	0	0	0
P53318	EC_L3	ALL	526	LE_1022	265	67	1	1	1	1	1	1	0	2036842	2036842	2.1.1	2.1.1	0	0	0	0	0	0	0	0	0
P53318	EC_L4	10	526	LE_1022	18	9	0	1	1	1	1	1	0	2036975	2036975	1.14.19.56	1.14.19.56	0	0	0	0	0	0	0	0	0
P53318	EC_L4	25	526	LE_1022	44	21	0	1	1	1	1	1	0	2037070	2037070	1.14.19.57	1.14.19.57	0	0	0	0	0	0	0	0	0
P53318	EC_L4	50	526	LE_1022	82	35	0	1	1	1	1	1	0	2037070	2037070	1.14.19.57	1.14.19.57	0	0	0	0	0	0	0	0	0
P53318	EC_L4	ALL	526	LE_1022	265	158	0	1	1	1	1	1	0	2037070	2037070	1.14.19.57	1.14.19.57	0	0	0	0	0	0	0	0	0
P54452	EC_L3	10	31753	LE_1022	12	2	1	1	1	1	1	1	0	2040098	2040098	3.1.3	3.1.3	0	0	1	1	0	0	0	0	0
P54452	EC_L3	25	31753	LE_1022	33	9	1	1	1	1	1	1	0	2040098	2040098	3.1.3	3.1.3	0	0	1	1	0	0	0	0	0
P54452	EC_L3	50	31753	LE_1022	64	22	1	1	1	1	1	1	0	2040098	2040098	3.1.3	3.1.3	0	0	1	1	0	0	0	0	0
P54452	EC_L3	ALL	31753	LE_1022	245	67	1	1	1	1	1	1	0	2040098	2040098	3.1.3	3.1.3	0	0	1	1	0	0	0	0	0
P54452	EC_L4	10	31753	LE_1022	12	10	1	1	1	6	5	5	1	2040072	2040072	3.1.3.109	3.1.3.109	0	0	0	0	0	0	1	0	0
P54452	EC_L4	25	31753	LE_1022	33	24	1	1	1	6	5	5	1	2040072	2040072	3.1.3.109	3.1.3.109	0	0	0	0	0	0	1	0	0
P54452	EC_L4	50	31753	LE_1022	64	43	1	1	1	7	6	6	1	2040072	2040072	3.1.3.109	3.1.3.109	0	0	0	0	0	0	1	0	0
P54452	EC_L4	ALL	31753	LE_1022	245	156	1	1	1	7	6	6	1	2040072	2040072	3.1.3.109	3.1.3.109	0	0	0	0	0	0	1	0	0
P55203	EC_L3	10	846	GT_1022	12	3	1	1	1	1	1	1	0	2042308	2042308	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55203	EC_L3	25	846	GT_1022	36	3	1	1	1	2	1	2	1	2042250	2042250	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55203	EC_L3	50	846	GT_1022	77	3	1	1	1	3	2	3	1	2042250	2042250	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55203	EC_L3	ALL	846	GT_1022	294	5	1	1	1	3	2	3	1	2042250	2042250	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55203	EC_L4	10	846	GT_1022	12	4	1	1	1	4	1	4	1	2042308	2042308	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55203	EC_L4	25	846	GT_1022	36	7	1	1	1	1	1	1	0	2042250	2042250	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55203	EC_L4	50	846	GT_1022	77	9	1	1	1	1	1	1	0	2042250	2042250	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55203	EC_L4	ALL	846	GT_1022	294	21	1	1	1	1	1	1	0	2042250	2042250	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55204	EC_L3	10	846	GT_1022	13	3	1	1	1	2	1	2	1	2042601	2042601	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55204	EC_L3	25	846	GT_1022	35	3	1	1	1	2	1	2	1	2042601	2042601	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55204	EC_L3	50	846	GT_1022	74	4	1	1	1	7	3	7	1	2042601	2042561	4.6.1	2.7.10	1	1	1	0	1	0	1	0	0
P55204	EC_L3	ALL	846	GT_1022	281	5	1	1	1	16	3	16	1	2042601	2042478	4.6.1	2.7.11	1	1	1	0	1	0	1	0	0
P55204	EC_L4	10	846	GT_1022	13	4	1	1	1	7	3	7	1	2042601	2042544	4.6.1.2	4.6.1.1	1	1	1	0	1	0	1	0	0
P55204	EC_L4	25	846	GT_1022	35	6	1	1	1	8	3	8	1	2042601	2042544	4.6.1.2	4.6.1.1	1	1	1	0	1	0	1	0	0
P55204	EC_L4	50	846	GT_1022	74	8	1	1	1	1	1	1	0	2042751	2042751	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55204	EC_L4	ALL	846	GT_1022	281	17	1	1	1	1	1	1	0	2042751	2042751	4.6.1.2	4.6.1.2	0	0	1	1	0	0	0	0	0
P55205	EC_L3	10	846	GT_1022	12	2	1	1	1	1	1	1	0	2043035	2043035	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55205	EC_L3	25	846	GT_1022	32	3	1	1	1	2	1	2	1	2042830	2042830	4.6.1	4.6.1	0	0	1	1	0	0	0	0	0
P55205	EC_L3	50	846	GT_1022	77	4	1	1	1	7	3	7	1	2042800	2042800	2.7.11	2.7.11	0	0	0	0	0	0	1	0	0
P55205	EC_L3	ALL	846	GT_1022	287	5	1	1	1	1	1	1	0	2042927	2042927	2.3.2	2.3.2	0	0	0	0	0	0	0	0	0
